ダウンロードした時刻: 2022/05/23 10:57:56,,,,,,,,,,,,
2022/1/13 20:00:00,4.9,8,1,0,1,8,1,,0,1,,4498
2022/1/13 21:00:00,3.6,8,1,0,1,8,1,2,8,1,,4287
2022/1/13 22:00:00,4.5,8,1,0,1,8,1,,0,1,,4013
2022/1/13 23:00:00,3.8,8,1,0,1,8,1,,0,1,,3728
2022/1/14 00:00:00,3.2,8,1,0,1,8,1,,0,1,,3418
2022/1/14 1:00:00,2.8,8,1,0,1,8,1,,0,1,,3266
2022/1/14 2:00:00,1.7,8,1,0,1,8,1,,0,1,,3212
2022/1/14 3:00:00,1.3,8,1,0,1,8,1,1,8,1,,3180
2022/1/14 4:00:00,2.1,8,1,0,1,8,1,,0,1,,3224
2022/1/14 5:00:00,1.5,8,1,0,1,8,1,,0,1,,3469
2022/1/14 6:00:00,2.1,8,1,0,1,8,1,1,8,1,,4014
2022/1/14 7:00:00,1.5,8,1,0,1,8,1,,0,1,,4452
2022/1/14 8:00:00,1.7,8,1,0,1,8,1,,0,1,,4715
2022/1/14 9:00:00,4.4,8,1,0,1,8,1,1,8,1,,4736
2022/1/14 10:00:00,5.8,8,1,0,1,8,1,,0,1,,4598
2022/1/14 11:00:00,7.2,8,1,0,1,8,1,,0,1,,4481
2022/1/14 12:00:00,7.8,8,1,0,1,8,1,1,8,1,,4287
2022/1/14 13:00:00,8.5,8,1,0,1,8,1,,0,1,,4327
2022/1/14 14:00:00,7.9,8,1,0,1,8,1,,0,1,,4307
2022/1/14 15:00:00,7.6,8,1,0,1,8,1,1,8,1,,4376
2022/1/14 16:00:00,6.8,8,1,0,1,8,1,,0,1,,4606
2022/1/14 17:00:00,6.1,8,1,0,1,8,1,,0,1,,4812
2022/1/14 18:00:00,4.9,8,1,0,1,8,1,1,8,1,,4806
2022/1/14 19:00:00,4.2,8,1,0,1,8,1,,0,1,,4697
2022/1/14 20:00:00,4.2,8,1,0,1,8,1,,0,1,,4564
2022/1/14 21:00:00,3.8,8,1,0,1,8,1,1,8,1,,4343
2022/1/14 22:00:00,3.3,8,1,0,1,8,1,,0,1,,4087
2022/1/14 23:00:00,3.8,8,1,0,1,8,1,,0,1,,3822
2022/1/15 00:00:00,3.8,8,1,0,1,8,1,,0,1,,3525
2022/1/15 1:00:00,3,8,1,0,1,8,1,,0,1,,3332
2022/1/15 2:00:00,2.9,8,1,0,1,8,1,,0,1,,3239
2022/1/15 3:00:00,2.2,8,1,0,1,8,1,1,8,1,,3177
2022/1/15 4:00:00,1,8,1,0,1,8,1,,0,1,,3168
2022/1/15 5:00:00,2.4,8,1,0,1,8,1,,0,1,,3284
2022/1/15 6:00:00,1.8,8,1,0,1,8,1,1,8,1,,3575
2022/1/15 7:00:00,2.2,8,1,0,1,8,1,,0,1,,3883
2022/1/15 8:00:00,3.9,8,1,0,1,8,1,,0,1,,4077
2022/1/15 9:00:00,5.6,8,1,0,1,8,1,3,8,1,,4121
2022/1/15 10:00:00,7.8,8,1,0,1,8,1,,0,1,,4091
2022/1/15 11:00:00,8.7,8,1,0,1,8,1,,0,1,,3977
2022/1/15 12:00:00,9.5,8,1,0,1,8,1,3,8,1,,3792
2022/1/15 13:00:00,9.8,8,1,0,1,8,1,,0,1,,3708
2022/1/15 14:00:00,9.9,8,1,0,1,8,1,,0,1,,3596
2022/1/15 15:00:00,9.4,8,1,0,1,8,1,3,8,1,,3611
2022/1/15 16:00:00,8,8,1,0,1,8,1,,0,1,,3824
2022/1/15 17:00:00,6.8,8,1,0,1,8,1,,0,1,,4121
2022/1/15 18:00:00,6.4,8,1,0,1,8,1,3,8,1,,4188
2022/1/15 19:00:00,6.8,8,1,0,1,8,1,,0,1,,4152
2022/1/15 20:00:00,6.2,8,1,0,1,8,1,,0,1,,4070
2022/1/15 21:00:00,5.2,8,1,0,1,8,1,3,8,1,,3897
2022/1/15 22:00:00,4.2,8,1,0,1,8,1,,0,1,,3686
2022/1/15 23:00:00,4.9,8,1,0,1,8,1,,0,1,,3495
2022/1/16 00:00:00,4.2,8,1,0,1,8,1,,0,1,,3276
2022/1/16 1:00:00,3.5,8,1,0,1,8,1,,0,1,,3151
2022/1/16 2:00:00,3.3,8,1,0,1,8,1,,0,1,,3057
2022/1/16 3:00:00,2.2,8,1,0,1,8,1,1,8,1,,3009
2022/1/16 4:00:00,1.9,8,1,0,1,8,1,,0,1,,3009
2022/1/16 5:00:00,1.4,8,1,0,1,8,1,,0,1,,3087
2022/1/16 6:00:00,1.8,8,1,0,1,8,1,1,8,1,,3315
2022/1/16 7:00:00,1.2,8,1,0,1,8,1,,0,1,,3595
2022/1/16 8:00:00,1.8,8,1,0,1,8,1,,0,1,,3739
2022/1/16 9:00:00,4.2,8,1,0,1,8,1,1,8,1,,3733
2022/1/16 10:00:00,5.5,8,1,0,1,8,1,,0,1,,3593
2022/1/16 11:00:00,7.9,8,1,0,1,8,1,,0,1,,3454
2022/1/16 12:00:00,9.8,8,1,0,1,8,1,1,8,1,,3357
2022/1/16 13:00:00,9.7,8,1,0,1,8,1,,0,1,,3263
2022/1/16 14:00:00,10.7,8,1,0,1,8,1,,0,1,,3215
2022/1/16 15:00:00,10.2,8,1,0,1,8,1,1,8,1,,3268
2022/1/16 16:00:00,9.5,8,1,0,1,8,1,,0,1,,3475
2022/1/16 17:00:00,7.3,8,1,0,1,8,1,,0,1,,3857
2022/1/16 18:00:00,7.6,8,1,0,1,8,1,1,8,1,,3998
2022/1/16 19:00:00,7.4,8,1,0,1,8,1,,0,1,,4010
2022/1/16 20:00:00,5.6,8,1,0,1,8,1,,0,1,,3953
2022/1/16 21:00:00,5.4,8,1,0,1,8,1,1,8,1,,3806
2022/1/16 22:00:00,4.5,8,1,0,1,8,1,,0,1,,3556
2022/1/16 23:00:00,3.9,8,1,0,1,8,1,,0,1,,3361
2022/1/17 00:00:00,2.8,8,1,0,1,8,1,,0,1,,3116
2022/1/17 1:00:00,3.3,8,1,0,1,8,1,,0,1,,2995
2022/1/17 2:00:00,2.4,8,1,0,1,8,1,,0,1,,2947
2022/1/17 3:00:00,2.7,8,1,0,1,8,1,1,8,1,,2936
2022/1/17 4:00:00,2,8,1,0,1,8,1,,0,1,,3007
2022/1/17 5:00:00,2.3,8,1,0,1,8,1,,0,1,,3274
2022/1/17 6:00:00,2,8,1,0,1,8,1,3,8,1,,3813
2022/1/17 7:00:00,2.7,8,1,0,1,8,1,,0,1,,4280
2022/1/17 8:00:00,4.6,8,1,0,1,8,1,,0,1,,4585
2022/1/17 9:00:00,7.1,8,1,0,1,8,1,3,8,1,,4693
2022/1/17 10:00:00,8,8,1,0,1,8,1,,0,1,,4558
2022/1/17 11:00:00,9.8,8,1,0,1,8,1,,0,1,,4421
2022/1/17 12:00:00,9.6,8,1,0,1,8,1,3,8,1,,4194
2022/1/17 13:00:00,9.9,8,1,0,1,8,1,,0,1,,4249
2022/1/17 14:00:00,10.4,8,1,0,1,8,1,,0,1,,4214
2022/1/17 15:00:00,9.8,8,1,0,1,8,1,3,8,1,,4232
2022/1/17 16:00:00,9.2,8,1,0,1,8,1,,0,1,,4395
2022/1/17 17:00:00,7.4,8,1,0,1,8,1,,0,1,,4575
2022/1/17 18:00:00,7.8,8,1,0,1,8,1,2,8,1,,4560
2022/1/17 19:00:00,7.4,8,1,0,1,8,1,,0,1,,4448
2022/1/17 20:00:00,7,8,1,0,1,8,1,,0,1,,4313
2022/1/17 21:00:00,6.6,8,1,0,1,8,1,4,8,1,,4102
2022/1/17 22:00:00,5,8,1,0,0,8,1,,0,1,,3849
2022/1/17 23:00:00,4.3,8,1,0,1,8,1,,0,1,,3593
2022/1/18 00:00:00,3.5,8,1,0,1,8,1,,0,1,,3293
2022/1/18 1:00:00,3.5,8,1,0,1,8,1,,0,1,,3148
2022/1/18 2:00:00,2.8,8,1,0,1,8,1,,0,1,,3089
2022/1/18 3:00:00,4.3,8,1,0,1,8,1,1,8,1,,3068
2022/1/18 4:00:00,4.1,8,1,0,1,8,1,,0,1,,3127
2022/1/18 5:00:00,3.5,8,1,0,1,8,1,,0,1,,3376
2022/1/18 6:00:00,2.9,8,1,0,1,8,1,1,8,1,,3907
2022/1/18 7:00:00,1.7,8,1,0,1,8,1,,0,1,,4317
2022/1/18 8:00:00,3.4,8,1,0,1,8,1,,0,1,,4571
2022/1/18 9:00:00,4.6,8,1,0,1,8,1,1,8,1,,4632
2022/1/18 10:00:00,5.8,8,1,0,1,8,1,,0,1,,4519
2022/1/18 11:00:00,7.3,8,1,0,1,8,1,,0,1,,4422
2022/1/18 12:00:00,8.2,8,1,0,1,8,1,1,8,1,,4217
2022/1/18 13:00:00,8.5,8,1,0,1,8,1,,0,1,,4264
2022/1/18 14:00:00,8.1,8,1,0,1,8,1,,0,1,,4265
2022/1/18 15:00:00,6.1,8,1,0,1,8,1,1,8,1,,4356
2022/1/18 16:00:00,5.8,8,1,0,1,8,1,,0,1,,4606
2022/1/18 17:00:00,4.9,8,1,0,1,8,1,,0,1,,4849
2022/1/18 18:00:00,4.7,8,1,0,1,8,1,1,8,1,,4870
2022/1/18 19:00:00,3.9,8,1,0,1,8,1,,0,1,,4766
2022/1/18 20:00:00,3.2,8,1,0,1,8,1,,0,1,,4637
2022/1/18 21:00:00,2.5,8,1,0,1,8,1,1,8,1,,4407
2022/1/18 22:00:00,2.6,8,1,0,1,8,1,,0,1,,4115
2022/1/18 23:00:00,2.3,8,1,0,1,8,1,,0,1,,3831
2022/1/19 00:00:00,1.9,8,1,0,1,8,1,,0,1,,3511
2022/1/19 1:00:00,1.2,8,1,0,1,8,1,,0,1,,3346
2022/1/19 2:00:00,0.9,8,1,0,1,8,1,,0,1,,3277
2022/1/19 3:00:00,1.4,8,1,0,1,8,1,1,8,1,,3248
2022/1/19 4:00:00,1.3,8,1,0,1,8,1,,0,1,,3282
2022/1/19 5:00:00,2.1,8,1,0,1,8,1,,0,1,,3526
2022/1/19 6:00:00,1.5,8,1,0,1,8,1,1,8,1,,4068
2022/1/19 7:00:00,1.3,8,1,0,1,8,1,,0,1,,4501
2022/1/19 8:00:00,2.6,8,1,0,1,8,1,,0,1,,4748
2022/1/19 9:00:00,4.2,8,1,0,1,8,1,1,8,1,,4787
2022/1/19 10:00:00,5.7,8,1,0,1,8,1,,0,1,,4667
2022/1/19 11:00:00,6.5,8,1,0,1,8,1,,0,1,,4582
2022/1/19 12:00:00,6.7,8,1,0,1,8,1,4,8,1,,4406
2022/1/19 13:00:00,7.9,8,1,0,1,8,1,,0,1,,4467
2022/1/19 14:00:00,7.3,8,1,0,1,8,1,,0,1,,4407
2022/1/19 15:00:00,6.6,8,1,0,1,8,1,2,8,1,,4442
2022/1/19 16:00:00,6.3,8,1,0,1,8,1,,0,1,,4607
2022/1/19 17:00:00,4.3,8,1,0,1,8,1,,0,1,,4794
2022/1/19 18:00:00,3.5,8,1,0,1,8,1,2,8,1,,4806
2022/1/19 19:00:00,3.2,8,1,0,1,8,1,,0,1,,4710
2022/1/19 20:00:00,3.6,8,1,0,1,8,1,,0,1,,4590
2022/1/19 21:00:00,2.8,8,1,0,1,8,1,1,8,1,,4381
2022/1/19 22:00:00,2.6,8,1,0,1,8,1,,0,1,,4103
2022/1/19 23:00:00,2.9,8,1,0,1,8,1,,0,1,,3821
2022/1/20 00:00:00,1.8,8,1,0,1,8,1,,0,1,,3502
2022/1/20 1:00:00,1.9,8,1,0,1,8,1,,0,1,,3345
2022/1/20 2:00:00,1.5,8,1,0,1,8,1,,0,1,,3285
2022/1/20 3:00:00,0.8,8,1,0,1,8,1,1,8,1,,3260
2022/1/20 4:00:00,0.4,8,1,0,1,8,1,,0,1,,3319
2022/1/20 5:00:00,-0.5,8,1,0,1,8,1,,0,1,,3584
2022/1/20 6:00:00,-0.1,8,1,0,1,8,1,1,8,1,,4122
2022/1/20 7:00:00,-0.4,8,1,0,1,8,1,,0,1,,4558
2022/1/20 8:00:00,0.3,8,1,0,1,8,1,,0,1,,4841
2022/1/20 9:00:00,2.2,8,1,0,1,8,1,1,8,1,,4918
2022/1/20 10:00:00,4.4,8,1,0,1,8,1,,0,1,,4745
2022/1/20 11:00:00,6.1,8,1,0,1,8,1,,0,1,,4600
2022/1/20 12:00:00,6.7,8,1,0,1,8,1,1,8,1,,4408
2022/1/20 13:00:00,7.6,8,1,0,1,8,1,,0,1,,4410
2022/1/20 14:00:00,6.6,8,1,0,1,8,1,,0,1,,4336
2022/1/20 15:00:00,7.4,8,1,0,1,8,1,1,8,1,,4375
2022/1/20 16:00:00,7,8,1,0,1,8,1,,0,1,,4612
2022/1/20 17:00:00,5.9,8,1,0,1,8,1,,0,1,,4852
2022/1/20 18:00:00,5.4,8,1,0,1,8,1,1,8,1,,4877
2022/1/20 19:00:00,4.4,8,1,0,1,8,1,,0,1,,4779
2022/1/20 20:00:00,3.5,8,1,0,1,8,1,,0,1,,4645
2022/1/20 21:00:00,3.3,8,1,0,1,8,1,1,8,1,,4424
2022/1/20 22:00:00,3,8,1,0,1,8,1,,0,1,,4124
2022/1/20 23:00:00,2.3,8,1,0,1,8,1,,0,1,,3841
2022/1/21 00:00:00,2.5,8,1,0,1,8,1,,0,1,,3524
2022/1/21 1:00:00,2.4,8,1,0,1,8,1,,0,1,,3363
2022/1/21 2:00:00,1.6,8,1,0,1,8,1,,0,1,,3291
2022/1/21 3:00:00,1.2,8,1,0,1,8,1,1,8,1,,3260
2022/1/21 4:00:00,0.6,8,1,0,1,8,1,,0,1,,3310
2022/1/21 5:00:00,0.4,8,1,0,1,8,1,,0,1,,3568
2022/1/21 6:00:00,0.4,8,1,0,1,8,1,1,8,1,,4106
2022/1/21 7:00:00,-0.4,8,1,0,1,8,1,,0,1,,4532
2022/1/21 8:00:00,2,8,1,0,1,8,1,,0,1,,4791
2022/1/21 9:00:00,4.1,8,1,0,1,8,1,1,8,1,,4840
2022/1/21 10:00:00,5.3,8,1,0,1,8,1,,0,1,,4723
2022/1/21 11:00:00,6,8,1,0,1,8,1,,0,1,,4608
2022/1/21 12:00:00,6.8,8,1,0,1,8,1,2,8,1,,4421
2022/1/21 13:00:00,7,8,1,0,1,8,1,,0,1,,4450
2022/1/21 14:00:00,7,8,1,0,1,8,1,,0,1,,4425
2022/1/21 15:00:00,6.5,8,1,0,1,8,1,2,8,1,,4495
2022/1/21 16:00:00,5.1,8,1,0,1,8,1,,0,1,,4740
2022/1/21 17:00:00,4.4,8,1,0,1,8,1,,0,1,,4974
2022/1/21 18:00:00,3.4,8,1,0,1,8,1,1,8,1,,4992
2022/1/21 19:00:00,2.7,8,1,0,1,8,1,,0,1,,4889
2022/1/21 20:00:00,2.2,8,1,0,1,8,1,,0,1,,4745
2022/1/21 21:00:00,1.4,8,1,0,1,8,1,1,8,1,,4503
2022/1/21 22:00:00,0.6,8,1,0,1,8,1,,0,1,,4226
2022/1/21 23:00:00,0.7,8,1,0,1,8,1,,0,1,,3967
2022/1/22 00:00:00,1,8,1,0,1,8,1,,0,1,,3654
2022/1/22 1:00:00,0.4,8,1,0,1,8,1,,0,1,,3455
2022/1/22 2:00:00,1.7,8,1,0,1,8,1,,0,1,,3351
2022/1/22 3:00:00,1.3,8,1,0,1,8,1,1,8,1,,3290
2022/1/22 4:00:00,1.4,8,1,0,1,8,1,,0,1,,3282
2022/1/22 5:00:00,1.1,8,1,0,1,8,1,,0,1,,3394
2022/1/22 6:00:00,1,8,1,0,1,8,1,1,8,1,,3690
2022/1/22 7:00:00,1.4,8,1,0,1,8,1,,0,1,,4011
2022/1/22 8:00:00,2.5,8,1,0,1,8,1,,0,1,,4192
2022/1/22 9:00:00,4.6,8,1,0,1,8,1,1,8,1,,4183
2022/1/22 10:00:00,5.9,8,1,0,1,8,1,,0,1,,4010
2022/1/22 11:00:00,8.2,8,1,0,1,8,1,,0,1,,3862
2022/1/22 12:00:00,8.4,8,1,0,1,8,1,1,8,1,,3702
2022/1/22 13:00:00,9,8,1,0,1,8,1,,0,1,,3610
2022/1/22 14:00:00,8.6,8,1,0,1,8,1,,0,1,,3527
2022/1/22 15:00:00,8.6,8,1,0,1,8,1,1,8,1,,3562
2022/1/22 16:00:00,7.6,8,1,0,1,8,1,,0,1,,3774
2022/1/22 17:00:00,5.6,8,1,0,1,8,1,,0,1,,4112
2022/1/22 18:00:00,4.1,8,1,0,1,8,1,1,8,1,,4230
2022/1/22 19:00:00,4.1,8,1,0,1,8,1,,0,1,,4209
2022/1/22 20:00:00,4.5,8,1,0,1,8,1,,0,1,,4123
2022/1/22 21:00:00,4.2,8,1,0,1,8,1,3,8,1,,3934
2022/1/22 22:00:00,4.9,8,1,0,1,8,1,,0,1,,3710
2022/1/22 23:00:00,5.1,8,1,0,1,8,1,,0,1,,3510
2022/1/23 00:00:00,4,8,1,0,1,8,1,,0,1,,3257
2022/1/23 1:00:00,4,8,1,0,1,8,1,,0,1,,3106
2022/1/23 2:00:00,3.3,8,1,0,1,8,1,,0,1,,3030
2022/1/23 3:00:00,2.9,8,1,0,1,8,1,2,8,1,,2980
2022/1/23 4:00:00,2.9,8,1,0,1,8,1,,0,1,,2963
2022/1/23 5:00:00,2.9,8,1,0,1,8,1,,0,1,,3042
2022/1/23 6:00:00,2.8,8,1,0,1,8,1,4,8,1,,3259
2022/1/23 7:00:00,2.2,8,1,0,1,8,1,,0,1,,3547
2022/1/23 8:00:00,3,8,1,0,1,8,1,,0,1,,3860
2022/1/23 9:00:00,4,8,1,0,1,8,1,3,8,1,,4019
2022/1/23 10:00:00,4.7,8,1,0,1,8,1,,0,1,,3927
2022/1/23 11:00:00,5.9,8,1,0,1,8,1,,0,1,,3864
2022/1/23 12:00:00,6.6,8,1,0,1,8,1,3,8,1,,3823
2022/1/23 13:00:00,6.9,8,1,0,1,8,1,,0,1,,3750
2022/1/23 14:00:00,7.3,8,1,0,1,8,1,,0,1,,3687
2022/1/23 15:00:00,7.1,8,1,0,1,8,1,4,8,1,,3708
2022/1/23 16:00:00,6.7,8,1,0,1,8,1,,0,1,,3892
2022/1/23 17:00:00,6.2,8,1,0,1,8,1,,0,1,,4167
2022/1/23 18:00:00,6.1,8,1,0,1,8,1,4,8,1,,4219
2022/1/23 19:00:00,6.2,8,1,0,1,8,1,,0,1,,4148
2022/1/23 20:00:00,6.4,8,1,0,1,8,1,,0,1,,4029
2022/1/23 21:00:00,6.3,8,1,0,0,8,1,10,8,1,,3807
2022/1/23 22:00:00,5.6,8,1,0,0,8,1,,0,1,,3522
2022/1/23 23:00:00,5.5,8,1,0,0,8,1,,0,1,,3287
2022/1/24 00:00:00,5.9,8,1,0,0,8,1,,0,1,,3027
2022/1/24 1:00:00,5.1,8,1,0,0,8,1,,0,1,,2911
2022/1/24 2:00:00,4.5,8,1,0,1,8,1,,0,1,,2869
2022/1/24 3:00:00,4.8,8,1,0,1,8,1,4,8,1,,2851
2022/1/24 4:00:00,5.2,8,1,0,1,8,1,,0,1,,2905
2022/1/24 5:00:00,5,8,1,0,1,8,1,,0,1,,3137
2022/1/24 6:00:00,5.1,8,1,0,1,8,1,4,8,1,,3617
2022/1/24 7:00:00,5.1,8,1,0,1,8,1,,0,1,,4084
2022/1/24 8:00:00,5.7,8,1,0,1,8,1,,0,1,,4477
2022/1/24 9:00:00,7.9,8,1,0,1,8,1,3,8,1,,4659
2022/1/24 10:00:00,8.6,8,1,0,1,8,1,,0,1,,4557
2022/1/24 11:00:00,9.4,8,1,0,1,8,1,,0,1,,4487
2022/1/24 12:00:00,9.2,8,1,0,1,8,1,3,8,1,,4316
2022/1/24 13:00:00,9.9,8,1,0,1,8,1,,0,1,,4286
2022/1/24 14:00:00,10.2,8,1,0,1,8,1,,0,1,,4170
2022/1/24 15:00:00,10.1,8,1,0,1,8,1,2,8,1,,4167
2022/1/24 16:00:00,9.3,8,1,0,1,8,1,,0,1,,4327
2022/1/24 17:00:00,8.3,8,1,0,1,8,1,,0,1,,4552
2022/1/24 18:00:00,6.9,8,1,0,1,8,1,1,8,1,,4597
2022/1/24 19:00:00,5.9,8,1,0,1,8,1,,0,1,,4507
2022/1/24 20:00:00,4.9,8,1,0,1,8,1,,0,1,,4378
2022/1/24 21:00:00,3.8,8,1,0,1,8,1,1,8,1,,4158
2022/1/24 22:00:00,2.7,8,1,0,1,8,1,,0,1,,3907
2022/1/24 23:00:00,3.2,8,1,0,1,8,1,,0,1,,3655
2022/1/25 00:00:00,2.9,8,1,0,1,8,1,,0,1,,3365
2022/1/25 1:00:00,2.6,8,1,0,1,8,1,,0,1,,3230
2022/1/25 2:00:00,3.4,8,1,0,1,8,1,,0,1,,3185
2022/1/25 3:00:00,2.7,8,1,0,1,8,1,1,8,1,,3168
2022/1/25 4:00:00,2.8,8,1,0,1,8,1,,0,1,,3226
2022/1/25 5:00:00,2.6,8,1,0,1,8,1,,0,1,,3474
2022/1/25 6:00:00,1,8,1,0,1,8,1,1,8,1,,3998
2022/1/25 7:00:00,1.6,8,1,0,1,8,1,,0,1,,4422
2022/1/25 8:00:00,3.9,8,1,0,1,8,1,,0,1,,4682
2022/1/25 9:00:00,5,8,1,0,1,8,1,1,8,1,,4743
2022/1/25 10:00:00,6.4,8,1,0,1,8,1,,0,1,,4689
2022/1/25 11:00:00,7.2,8,1,0,1,8,1,,0,1,,4589
2022/1/25 12:00:00,7.3,8,1,0,1,8,1,3,8,1,,4387
2022/1/25 13:00:00,7.5,8,1,0,1,8,1,,0,1,,4470
2022/1/25 14:00:00,8.9,8,1,0,1,8,1,,0,1,,4410
2022/1/25 15:00:00,8.4,8,1,0,1,8,1,4,8,1,,4389
2022/1/25 16:00:00,7.6,8,1,0,1,8,1,,0,1,,4544
2022/1/25 17:00:00,7.4,8,1,0,1,8,1,,0,1,,4714
2022/1/25 18:00:00,7,8,1,0,1,8,1,4,8,1,,4674
2022/1/25 19:00:00,6.7,8,1,0,1,8,1,,0,1,,4535
2022/1/25 20:00:00,6.4,8,1,0,0,8,1,,0,1,,4364
2022/1/25 21:00:00,5.2,8,1,0,0,8,1,10,8,1,,4116
2022/1/25 22:00:00,4.2,8,1,0,0,8,1,,0,1,,3824
2022/1/25 23:00:00,4.9,8,1,0,0,8,1,,0,1,,3539
2022/1/26 00:00:00,5,8,1,0,0,8,1,,0,1,,3234
2022/1/26 1:00:00,5.1,8,1,0,0,8,1,,0,1,,3083
2022/1/26 2:00:00,4.7,8,1,0,0,8,1,,0,1,,3028
2022/1/26 3:00:00,4.1,8,1,0,0,8,1,10,8,1,,3005
2022/1/26 4:00:00,4,8,1,0,0,8,1,,0,1,,3059
2022/1/26 5:00:00,3.7,8,1,0,0,8,1,,0,1,,3263
2022/1/26 6:00:00,3.9,8,1,0,0,8,1,4,8,1,,3707
2022/1/26 7:00:00,3.9,8,1,0,0,8,1,,0,1,,4208
2022/1/26 8:00:00,3.8,8,1,0,1,8,1,,0,1,,4714
2022/1/26 9:00:00,4.1,8,1,0,0,8,1,10,8,1,,4898
2022/1/26 10:00:00,4.8,8,1,0,1,8,1,,0,1,,4767
2022/1/26 11:00:00,5.5,8,1,0,1,8,1,,0,1,,4612
2022/1/26 12:00:00,6.7,8,1,0,1,8,1,4,8,1,,4298
2022/1/26 13:00:00,7.3,8,1,0,1,8,1,,0,1,,4280
2022/1/26 14:00:00,8.7,8,1,0,1,8,1,,0,1,,4218
2022/1/26 15:00:00,8.7,8,1,0,1,8,1,2,8,1,,4180
2022/1/26 16:00:00,8.7,8,1,0,1,8,1,,0,1,,4296
